badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title
,,金米（坂本千夏 配音）是一个生活在偏僻乡村的少年，他天性活泼，身手敏捷，其非凡资质被在各地云游的老师（増岡弘 饰）所发现。老师来自武术圣地大林寺，寺中古书记载，某一类天资卓越、熟练掌握各路拳法之人可谓,0,"""金米：坂本千夏\n老师：増岡弘""",5062追番,全20话,1,2400,8.4万次播放,583772400,583772400,1355669242,,2400,"""分镜： 北久保弘之、秦義人\n演出： 大庭寿太郎、森一浩、日下直義、中村喜則、遠藤徹哉(えんどうてつや)、伊東政雄、秦義人、都留稔幸\n原画： 鶴巻和哉\n别名： 铁拳小子\n少年金米\n功夫小子金米\n播放电视台： テレビ朝日\n播放结束： 1988年12月24日\n原作： 前川たけし\n导演： 大庭寿太郎\n脚本： 武上純希、大橋志吉、岸間信明、柿崎明彦\n系列构成： 武上純希\n音乐： 若草恵\n人物设定： 大貫健一\n总作画监督： 大貫健一""", 热血,铁拳小子
,,地点是以多雾著称的北海道雾多布市（这里也是《鲁邦三世》漫画作者Monkey Punch即加藤一彦的故乡），鲁邦一伙正在水底寻找传说中“穿越时空的白色宝物”，不料钱形警部突然袭击，让他们不得不手忙脚乱的,1,"""鲁邦三世：栗田贯一\n次元大介：小林清志\n峰不二子：増山江威子\n石川五卫门：井上真树夫\n钱形警部：纳谷悟朗""",5070追番,全1话,1,3944,10.6万次播放,1185465600,1185465600,1462343283,,3944,"""原作： モンキー??パンチ\n导演： 増田敏彦\n脚本： 山田由香、福嶋幸典\n分镜： 佐藤雄三、増田敏彦、富沢信雄\n演出： 池添隆博\n音乐： 大野雄二\n人物设定： 平山智\n作画监督： 平山智、古瀬登、八崎健二、小川一郎\n音响监督： 鈴木清司\n动画制作： トムス??エンタテインメント\n播放电视台： 日本テレビ""", 搞笑 热血 时泪,鲁邦三世：雾之谜
,,"　　据说这是海明威最后的手稿，上面记录了一份巨大财宝的位置。既然扯上了宝藏，鲁邦怎会放过……
　　本作为鲁邦三世TVsp第二弹，于1990年7月20日放送。 ",0,"""鲁邦三世：山田康雄\n次元大介：小林清志\n石川五右卫门：大冢周夫\n峰不二子：二阶堂有希子\n钱形幸一：纳谷悟朗""",5126追番,全1话,1,3930,11.6万次播放,648399600,648399600,1462333119,,3930,"""脚本：柏原寛司\n导演：出崎統\n人物设定：古瀬登\n原作：モンキー??パンチ\n作画监督：平山智、古瀬登、長岡康史\n分镜：出崎統\n音乐：大野雄二\n""", 时泪 冒险,鲁邦三世：海明威手稿之谜
,,描述一只黑灰斑纹的小猫跟丢母亲又找不到回家的路，在筋疲力尽之际巧遇一个跌倒的小男孩山田洋平和他的妈妈，小猫从此由男孩一家暂时照顾。因男孩家住在禁止饲养宠物的公寓，一家人还得费尽心机不让邻居发现小猫的存,0,"""""",5137追番,全25话,1,112832,218.2万次播放,1523116800,1523116800,1541898000,,24949,"""导演: 草野公紀\n脚本: 森山あけみ、千葉美鈴、宍戸義孝、稲本達郎、保坂大輔\n分镜: アミノテツロー、 森田宏幸、三沢伸、草野公紀、山下清悟、福井俊介、沓名健一\n演出: 福井俊介、 中川雄介、草野公紀、沓名健一\n音乐: 近藤研二\n人物设定: 鴻巣智、 皆川恵美里\n系列构成: 千葉美鈴\n剪辑: 伊藤潤一(ジェイフィルム) \u002F グッド??ジョブTOKYO（ビデオ編集）\n音响监督: たなかかずや\n音响: HALF H??P STUDIO\n动画制作: マーザ??アニメーションプラネット\n副导演: 沓名健一\n3DCG: 林隆祥""", 治愈 少儿,甜甜私房猫 第四季 中配版
,,"　　这是一个异世界的故事，这个星球由天界、地表和地底三个世界构成，地表和地底生存着人类和各种动植物，而天界是人类的禁区。
　　帕卢姆是一对夫妻用树创造出的人偶，向所有这般的故事一样，由于爱，他像是一个",0,"""""",5072追番,全1话,1,5265,1.5万次播放,1016208000,1016208000,1469005440,,5265,"""脚本：なかむらたかし\n导演：なかむらたかし\n人物设定：井上俊之\n摄影监督：安津畑隆\n原作：なかむらたかし\n色彩设计：西香代子\n演出：古川順康\n作画监督：佐々木守\n美术监督：小関睦夫\n""", 奇幻 架空 冒险,帕卢姆之树
,,鲁邦刚刚利用赛马比赛大赚一笔，紧接着开始打起一周后的另一场赛马的主意。不料半途搭救了一位年方二八的离家出走的美少女，于是鲁邦转行干起了“调解未成年人与家长之间的矛盾”这一“很有教育意义的事业”，同时他,0,"""鲁邦三世：栗田贯一\n次元大介：小林清志\n峰不二子：増山江威子\n石川五卫门：井上真树夫\n钱形警部：纳谷悟朗""",5099追番,全1话,1,3942,10.8万次播放,1157644800,1157644800,1462342964,,3942,"""原作： モンキー??パンチ\n导演： 亀垣一\n脚本： 柏原寛司\n分镜： 殿勝秀樹、徳本善信、鍋島修、亀垣一\n演出： 徳本善信、浅見松雄\n音乐： 大野雄二\n人物设定： 平山智\n作画监督： 八崎健二、斉藤雅和、依田正彦、柳瀬譲二、高橋しんや\n机械设定： 水村良男\n原画： 今井一暁\n音响监督： 鈴木清司\n动画制作： トムス??エンタテインメント\n播放电视台： 日本テレ""", 搞笑 热血 时泪,鲁邦三世：七日狂想曲
,,在远古的时代，宇宙中存在着分别代表光明与黑暗的两个文明，正如光与影永远是相互矛盾的，两个文明也长年处于战争之中，代表黑暗的文明为了取得胜利，就制造了一种高科技的战舰，这种战舰拥有超强的作战能力及穿越时,0,"""キャナル??ヴォルフィード：林原めぐみ\nミレニアム??フェリア??ノクターン：石村知子\nカイン??ブルーリバー：保志総一朗\nニーナ??メルキオーレ：鈴木真仁\nレイル??フレイマー：緑川光\nカーリー：根谷美智子..""",4613追番,全2话,1,2492,47.9万次播放,891619200,891619200,1296268992,,2492,"""导演：渡部高志\n人物设定：義仲翔子、宮田奈保美\n原作：神坂一\n演出：白石亜由美、渡部高志\n分镜：白石亜由美、渡部高志\n音乐：手塚理""", 时泪 科幻 架空 冒险,失落的宇宙 黑历史
会员专享,0,莉娜和娜卡正优闲自在地在可尔多伦城市内享受美食，一群龙之集团突然出现在她们的面前。率领龙之集团的美少女玛蕾妮和可尔多伦的士兵们展开对决，莉娜她们就这麼不知所以然地被卷入这场骚动。不过，龙之军团却在莉娜,100,"""莉娜·因巴斯：林原惠美\n高里·卡布列夫：松本保典\n杰路刚帝士·克雷依威斯：绿川光\n加梅莉亚·威尔·迪斯拉·赛伦：铃木真仁\n梅菲尔·那鲁斯·莱塔：冬马由美""",4523追番,全1话,1,3908,1.3万次播放,901900800,901900800,1462247280,,3908,"""脚本：神坂一\n导演：わたなべひろし\n人物设定：相澤昌弘\n原作：あらいずみるい、神坂一\n演出：鈴木行\n分镜：わたなべひろし\n音乐：服部隆之、手塚理\n""", 战斗 魔法 架空 冒险,秀逗魔导士 GORGEOUS
,,《蒼天之拳》的主人公霞拳志郎是《北斗神拳》里主角拳四郎的伯父，人稱「閻王」。拳志郎原本是東京的一所大學的講師，他刻意把自己的能力隱藏起來，平時活像一個普通人。但後來青幫的朋友李永健到東京找他，並說他的,0,"""霞拳志郎：山寺宏一\n艾莉卡·阿倫特：上坂堇\n流飛燕：子安武人\n雅薩卡：佐藤節次\n西梅翁·納吉特：杉田智和\n希姆卡：小山力也\n潘玉玲：冬馬由美\n葉：檜山修之\n葉子英：渡邊明乃\n霞羅門：榎木淳彌\n夏爾·德·基斯：置鯰龍太郎\n潘光琳：谷昌樹\n流緋鶴：小林優\n田樂傳：島田敏\n河馬超：堂坂晃三""",4538追番,全12话,1,140972,3.7万次播放,1538409600,1538409600,1545066000,,25848,"""原作：漫画「蒼天の拳」\n監督：鹿住朗生\n系列構成：尾崎悟史\n角色設計：勅使河原一馬／佐藤宏美\n美术监督：吉岡誠子\n色彩设计：梅崎ひろこ\n攝影監督：中村圭介\n編集：田部季美／佐久間達也\n音響監督：高寺たけし\n音樂：西村麻聡 （FENCE OF DEFENSE）\n动画制作：ポリゴン??ピクチュアズ（Polygon Pictures）""", 热血 战斗,蒼天之拳 REGENESIS 第二季（僅限港澳台地區）
,,"兔龟高中网球部所属的4位少女，田中纪奈子、铃木绫子、佐藤胡桃、西新井大师西追求着各自梦想与憧憬的青春群像剧之类的东西，在此开幕！
高昂喜剧《女高网球部》的官方对手《兔龟》描绘了勤于社团活动的少女们平凡",0,"""田中树菜子：中島由貴\n佐藤胡桃：小出ひかる\n铃木绫子：新井田いづみ\n西新井大师西：谷尻まりあ\n芝草宇宙：徳井青空\n高宫茄乃：鳴海杏子\n新庄佳苗：三森すずこ\n押本百合：渡部優衣\n板东藻：花澤香菜""",4556追番,全1话,1,6170,3.9万次播放,1472140800,1472140800,1494728515,,6170,"""导演：板垣伸\n分镜：村田光\n主题歌演出：アース??スター ドリーム\n动画制作：ミルパンセ\n官方网站：http：\u002F\u002Fnemumi.com\u002F\n播放电视台：TOKYO MX\n其他电视台：サンテレビ\n播放结束：2016年6月27日\nCopyright：??アース??スター エンターテイメント\u002Fうさかめ製作委員会""",,兔龟 女高网球部外传 SP
,,以“小孩子”的角度去探讨学级崩坏、青少年犯罪、家庭关系破裂、父母离异等现代的社会问题。作品超越了一般的少女漫画，得到社会各年代的支持。主角是一名童星，在作品发表时童星是非常备受注目的。在漫画连载初期到,0,"""""",4617追番,全1话,1,5471,7.7万次播放,819043200,819043200,1472010355,,5471,"""原画：亀井幹太\n""",,玩偶游戏
,,"雷门中学的足球部是一个仅有7名部员的弱小队伍，社团内聚集了一批拥有各自爱好，每天荒废度日的部员，在队长円堂守慢慢找寻包括豪炎寺修也的队员开始，雷门中学的足球力量开始壮大，故事由此展开...

闪电十一",0,"""松风天马：寺崎裕香\n円堂守：竹内顺子\n神童拓人：斋贺光希\n剑城京介：大原崇\n西园信助：户松遥\n雾野兰丸：小林优\n三国太一 ：佐藤健辅\n空野葵 ：北原沙弥香\n菲·鲁恩：木村亚希子\n克拉克·旺达巴特：吉野裕行\n瞬木隼人：石川界人\n井吹宗正：铃木达央\n森村好叶：悠木碧\n野咲樱：远藤绫\n九坂隆二：冈林史泰\n皆帆和人：代永翼\n真名部阵一郎：野岛裕史\n铁角真：泰勇气\n空野葵：北原沙弥香\n水川实里：高垣彩阳\n波特姆利：三木真一郎\n黒岩流星：佐佐木诚二""",4601追番,全47话,1,134852,15.8万次播放,1304524800,1304524800,1536818170,,612,"""原作：Level 5\n动画制作：OLM\n连载：月刊CORO CORO杂志\n角色基本设计：长野拓造\n系列构成：富冈淳广\n角色设计：池田裕治·井ノ上ユウ子·本田隆·中野茧子\n音响监督：中嶋聪彦·三间雅文\n音乐：光田康典·龟冈夏海·寺田志保\n监督：秋山胜仁""", 热血 奇幻 运动 少儿,闪电十一人 GO
,,"监督：高柳滋仁
系列构成：仓田英之
剧本：仓田英之、高山克彦、加茂靖子
角色设计·总作画监督：滝山真哲
副角色设计：石原満
道具设定：松村拓哉
美术监督：木下了香
美术设定：金城沙绫
色彩设计：油谷ゆ",0,"""漆叶凛香：木户衣吹\n东京太郎：河本启佑\n东美奈实：三泽纱千香\n江户山紫：田所梓\n大空歩：绪方惠美\n黑井小节：相泽舞\n漆叶龙胆：稻田彻\n小企：水原薫\n教授：川原庆久\n黑井弧月：今野宏美\n锅岛警部：安原??义人\n养谷老师：井上和彦\n江户山会长：中田让治\n佛田：玄田哲章\n??格之进：江原正士""",4575追番,全12话,1,11900440,1.2万次播放,1405008000,1405008000,1548226016,,26473,"""脚本:加茂靖子、倉田英之、高山カツヒコ\n导演:高柳滋仁\n作画監督:加藤優、岸本誠司、石原満、前田明寿、空流辺広子\n絵コンテ:吉田英俊\n原作:瀬川はじめ\n総作画監督:滝山真哲\n演出:石井和彦、高柳滋仁\n分镜:西森章、石井和彦、岡村正弘、加戸誉夫\n""", 漫画改 战斗,東京ESP （僅限港澳台地區）
,,2.5次元舞台剧 10月登陆中国,1,"""""",4594追番,全20话,1,5764,20.5万次播放,1481644800,1481644800,1481713352,,5764,"""""",,火影忍者舞台剧 便服采访篇
,,"從小就是個超級書痴的女大學生麗乃，愛書愛到希望在書堆裡死去。該說是「夢想成真」嗎？好不容易應徵上圖書館工作的她，卻在地震時被掉落的書給活埋……
當她再度醒過來，發現自己竟然轉生到了陌生的異世界，變成名",115,"""梅茵：井口裕香\n斐迪南：速水獎\n多莉：中島愛\n伊娃：折笠富美子\n昆特：小山剛志\n路茲：田村睦心\n班諾：子安武人\n歐托：日野聰\n馬克：前野智昭\n芙麗妲：內田彩\n谷斯塔夫：中博史""",4649追番,全14话,1,28222860,6.5万次播放,1570032000,1570032000,1577295000,9.4分,28693,"""原作：原香月美夜\n導演：本鄉滿\n副導演：川崎秀樹\n總編劇：國澤真理子\n角色設計：柳田義明 \u002F 海谷敏久\n總作畫監督：柳田義明 \u002F 海谷敏久 \u002F 遠藤江美子\n道具設計：平田亮\n美術監督：木下了香\n美術設定：天田俊貴\n色彩設計：一瀨美代子\n攝影監督：北村直樹\n編輯：長坂智樹\n音響監督：渡邊淳\n音響效果：倉橋裕宗\n音響製作：JTB Next Creation\n音樂：未知瑠\n音樂製作：FlyingDog\n動畫製作：亞細亞堂\n製作：GENCO""", 小说改 穿越 架空 励志,小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）
,,2012年 Flash动画。,0,"""鲁邦三世：栗田贯一\n次元大介：小林清志\n石川五右卫门：浪川大辅\n峰不二子：泽城美雪\n钱形幸一：山寺宏一""",4658追番,全10话,1,132212,10.5万次播放,1355846400,1355846400,1536396923,,25581,"""""", 搞笑,鲁邦shanshee
,,大神一郎远赴法国担任巴黎华击团的队长之后，帝都花组迎来了新团员——前星组队长拉奇特(ラチェット·アルタイル）。拉奇特的个人主义作风与花组重视合作的做法形成强烈对比，双方摩擦不断。剧情的主线在于军方试图,0,"""真宫寺樱：横山智佐\n大神一郎：陶山章央\n神崎堇：富沢美智恵\n玛丽亚·橘- 高乃麗\n爱丽丝：西原久美子\n李红兰：渕崎ゆり子\n桐岛神奈：田中真弓\n索蕾塔·织姬：岡本麻弥\n雷尼·米尔西修特拉瑟：伊倉一恵..""",4673追番,全1话,1,3411,41.5万次播放,1008950400,1008950400,1457498564,,3411,"""原作：広井王子\n监督：本郷みつる\n脚本：本郷みつる、西村博之、寺戸信寿、広井王子\n演出：本郷みつる、中津環\n角色原案：藤島康介\n角色设计：松原秀典\n剧场版人物设定：齋藤卓也\n作画监督：齋藤卓也、石原満、黄瀬和哉、石井明治、大久保宏、すしお\n美术设定：加藤浩\n美术监督：竹田悠介\n音乐：田中公平\n音响监督：三間雅文\n撮影监督：田中宏侍\n3DCG监督：木船徳光\n编集：植松淳一\n制作：Production I.G""", 热血 机战 科幻 时泪,樱花大战 剧场版 樱花大战活动写真
,,20世纪到了90年代，随着安全而不虞匮乏的新能源－太阳能的大量开发利用，人类的科学文明呈现出一片繁荣璀璨的美景，但也因而招致了心术不正者的觊觎，使平静的世界顿时陷入空前浩劫之中。就在此时金田正太郎操纵,0,"""金田正太郎：山田栄子\n敷岛大次郎：金内吉男\n敷岛牧子：滝沢久美子\n大冢茂：富田耕生\n""",4638追番,全51话,1,1951,5.1万次播放,339350400,339350400,1398521976,,1951,"""原作： 横山光輝\n分镜： 滝沢敏文、やまざきかずお\n演出： 谷田部勝義\n原画： 宮崎駿、金田伊功、田中敦子、山下将仁、丹内司\n播放电视台： 日本テレビ系\n播放结束： 1981年9月25日\n監督： 今沢哲男\n脚本： 藤川桂介、城山昇、荒木芳久、\nメカニックデザイン： 前田実\n製作： 東京ムービー新社??日本テレビ""", 科幻 热血,太阳的使者 铁人28号
,,新宿區的東邊區域，混沌城鎮的中心閃爍著霓虹燈，伴隨強光產生的影子，在好像會發生獵奇殺人事件的夜裡，舞台布幕悄悄的拉開……。目前已知參與作品演出的聲優有小西克幸（飾演福爾摩斯）、中村悠一（飾演華生），作,0,"""夏洛克??福尔摩斯：小西克幸\n约翰??H??华生：中村悠一\n詹姆斯·莫里亞蒂：山下誠一郎\n京極冬人：齊藤壯馬\n瑪麗·摩斯坦：東山奈央\n魯西·摩斯坦：東內麻裡子\n蜜雪兒·貝爾蒙：青山穰\n小林寅太郎：橘龍丸\n赫德森夫人：諏訪部順一\n義雄：田村睦心\n憐子：本渡楓""",4690追番,更新至第22话,0,28222845,8.1万次播放,1570809600,1570809600,1584122100,,28679,"""監督：吉村愛\n總編劇：岸本卓\n角色設計 \u002F 總作畫監督：矢萩利幸\n道具設計：清池奈保 \u002F 津阪美織 \u002F 久原陽子\n色彩設計：藤田惠裡香\n美術設定：金平和茂\n美術監督：片平真司（STUDIO ACANTHUS）\n3D監督：磯部兼士（LandQ studios）\n特殊效果：村上正博\n2Dworks：濱中亞希子\n攝影監督：荒幡和也\n動態圖形：大城丈宗\n編輯：濱宇津妙子\n音響監督：長崎行男\n音樂：伊賀拓郎\n動畫製作：Production I.G""", 原创 冒险 推理,歌舞伎町夏洛克（僅限港澳台地區）
,,"【内容介绍】

伊利亚和她的哥哥葛林是以完成各种赏金任务为生的搜索者，在一次怪异的拯救任务中葛林被宇宙船中的怪兽杰拉姆所杀，而这怪兽是政府秘密养殖来研制生化武器的不死身生物。从自爆的宇宙船上逃脱的伊利",2,"""イリア:久川綾\nボブ:池田勝\nフジクロ:千葉繁\nコミマサ:坂本千夏\nサラ:こおろぎさとみ\nゼイラム:高木渉\nジャンバル:立木文彦\n广播:池本小百合\nDempadan:""",4647追番,全6话,1,141192,5万次播放,772300800,772300800,1539070833,,25857,"""脚本:アミノテツロー、荒川稔久\n导演:アミノテツロー\n原作:雨宮慶太\n演出:高橋ナオヒト、日下直義\n分镜:アミノテツロー、高橋ナオヒト、日下直義\n""", 科幻 原创,伊利亚：杰拉姆
,,真-治愈系《向阳素描》第四季预热用OVA,0,"""荠：小見川千明\n乃莉：原田ひとみ\nヒロ：後藤邑子\n宮子：由乃：阿澄佳奈\n沙英：吉野屋：松来未祐\n桑原先生：桑谷夏子\n梅老师：蒼樹うめ\n""",4664追番,全2话,1,3825,1.1万次播放,1319817600,1319817600,1461209640,,3825,"""企画：太布尚弘、植田益朗、中山佳久\n背景设定：劇団イヌカレー\n导演：新房昭之\n原画：今村亮\n原作：蒼樹うめ\n制片人：岩上敦宏\n分镜：新房昭之\n""", 搞笑 日常 治愈,向阳素描×SP
,,　　又是一次猫鼠周旋，钱形警部眼看就要把鲁邦铐上，不料却从暗地里射来一颗子弹。钱形中枪倒下，鲁邦循着枪声望去，只看见一只有着毒蜘蛛纹身的手，正握着一支与自己的爱枪一样型号的沃尔特P38，转瞬隐没在了阴,0,"""鲁邦三世：栗田贯一   \n次元大介：小林清志\n石川五右卫门：大冢周夫\n峰不二子：二阶堂有希子\n钱形幸一：纳谷悟朗""",4627追番,全1话,1,3943,8.8万次播放,870364800,870364800,1462343216,,3943,"""脚本：米村正二\n导演：矢野博之\n人物设定：木﨑文智\n原作：モンキー??パンチ\n演出：水島精二\n作画监督：木﨑文智、富岡隆司\n分镜：矢野博之\n音乐：大野雄二\n""", 热血 奇幻 时泪,鲁邦三世：沃尔特P38
